transaction_id,transaction_date,customer_id,account_id,merchant_id,amount,is_fraud
1004007,2025-01-15,9575,12090,1640,507.47,False
1004008,2025-01-08,6772,13994,1070,15.25,False
1004009,2025-01-09,9262,9228,1532,273.53,True
1004010,2025-01-10,8001,14148,167,765.9,False
1004011,2025-01-06,116,14451,1498,166.89,False
1004012,2025-01-16,5975,6264,780,40.85,False
1004013,2025-01-30,6550,14673,1892,29.58,False
1004014,2025-01-21,7552,6359,831,168.94,False
1004015,2025-01-28,2400,9148,410,448.01,False
1004016,2025-01-14,5928,1566,1425,383.54,False
1004017,2025-01-30,4063,2641,272,665.95,False
1004018,2025-01-30,7993,7043,1533,141.46,False
1004019,2025-01-10,8152,14333,996,18.48,False
1004020,2025-01-04,544,8125,912,594.78,False
1004021,2025-01-25,2645,7252,1474,12.23,False
1004022,2025-01-19,4687,12331,745,370.47,False
1004023,2025-01-23,3402,890,1397,265.74,False
1004024,2025-01-14,1388,27,1086,56.64,False
1004025,2025-01-24,6933,6471,828,500.41,False
1004026,2025-01-19,9784,5962,194,48.59,False
1004027,2025-01-29,9886,3317,1422,151.57,False
1004028,2025-01-15,9988,10194,31,414.32,False
1004029,2025-01-09,7632,4637,1564,41.16,False
1004030,2025-01-18,2966,5141,611,465.25,False
1004031,2025-01-19,3215,1860,1481,202.31,False
1004032,2025-01-15,961,2818,825,633.14,False
1004033,2025-01-05,3249,8914,1228,196.4,False
1004034,2025-01-30,8139,2412,1927,124.3,False
1004035,2025-01-14,550,3858,160,372.51,False
1004036,2025-01-04,1003,2746,1612,222.13,False
1004037,2025-01-23,2496,14688,1621,230.67,False
1004038,2025-01-01,8447,10500,422,428.65,False
1004039,2025-01-16,6321,6450,1689,390.83,False
1004040,2025-01-19,2453,13105,1590,25.4,False
1004041,2025-01-30,4493,4441,1630,235.81,False
1004042,2025-01-23,7968,10394,860,615.11,False
1004043,2025-01-22,8621,391,269,178.42,False
1004044,2025-01-06,2879,3789,1794,119.08,False
1004045,2025-01-30,1328,3748,870,293.47,False
1004046,2025-01-04,460,12097,230,37.96,False
1004047,2025-01-02,1302,1474,1652,20.52,False
1004048,2025-01-29,2373,14896,17,412.01,False
1004049,2025-01-12,2565,6760,475,179.27,False
1004050,2025-01-28,2549,1224,65,51.58,False
1004051,2025-01-12,7061,8550,349,571.66,False
1004052,2025-01-16,8653,13743,1781,194.26,False
1004053,2025-01-10,7838,4705,878,397.28,False
1004054,2025-01-16,4769,14608,1246,55.77,False
1004055,2025-01-26,6659,752,727,554.6,False
1004056,2025-01-16,4011,14399,1827,238.41,False
1004057,2025-01-09,8540,14640,1069,17.95,False
1004058,2025-01-23,5062,488,141,20.12,False
1004059,2025-01-03,2046,4515,526,633.12,False
1004060,2025-01-27,6219,8576,591,110.17,False
1004061,2025-01-01,2246,10673,1342,2.4,False
1004062,2025-01-06,665,556,904,536.57,False
1004063,2025-01-30,3745,6681,722,367.6,False
1004064,2025-01-20,6021,5958,765,210.61,False
1004065,2025-01-16,3923,13977,980,756.85,False
1004066,2025-01-23,1303,13264,1102,110.95,False
1004067,2025-01-07,661,8070,291,84.14,False
1004068,2025-01-25,685,11480,568,48.57,False
1004069,2025-01-17,3613,9650,1664,780.77,False
1004070,2025-01-02,7983,4318,365,44.87,False
1004071,2025-01-31,4575,981,404,797.08,False
1004072,2025-01-01,8506,12653,832,58.82,False
1004073,2025-01-07,2670,4597,597,112.87,False
1004074,2025-01-08,3672,3732,650,84.71,False
1004075,2025-01-23,7529,7038,1948,51.28,False
1004076,2025-01-16,6624,6999,1623,145.02,False
1004077,2025-01-12,4201,3403,231,100.57,False
1004078,2025-01-24,4483,6231,457,276.79,False
1004079,2025-01-25,3843,62,1109,596.16,False
1004080,2025-01-28,6235,12408,1110,37.06,False
1004081,2025-01-21,5845,2770,212,1.04,False
1004082,2025-01-25,7750,7983,285,644.69,False
1004083,2025-01-07,1953,3057,119,912.98,False
1004084,2025-01-09,9630,9522,1546,287.43,False
1004085,2025-01-21,2232,3767,1338,87.63,False
1004086,2025-01-04,1632,8486,128,266.6,False
1004087,2025-01-29,9090,9697,1458,218.85,False
1004088,2025-01-31,7728,5987,761,252.19,False
1004089,2025-01-25,1802,9811,1155,89.77,False
1004090,2025-01-30,7863,5845,1136,42.3,False
1004091,2025-01-17,3000,13066,1073,296.58,False
1004092,2025-01-01,5336,6903,764,268.26,False
1004093,2025-01-06,4885,14334,233,736.97,False
1004094,2025-01-14,9484,2971,901,143.24,False
1004095,2025-01-12,7352,8338,1369,113.18,False
1004096,2025-01-05,4376,400,708,465.02,False
1004097,2025-01-15,1799,919,623,196.27,False
1004098,2025-01-22,5657,11411,294,248.53,False
1004099,2025-01-14,9424,358,1906,951.15,False
1004100,2025-01-09,4537,1304,1625,318.0,False
1004101,2025-01-16,4276,11636,151,408.84,False
1004102,2025-01-10,9376,1099,436,340.2,False
1004103,2025-01-12,5207,14483,440,245.92,False
1004104,2025-01-20,4893,13315,388,314.8,False
1004105,2025-01-30,9167,8886,1012,171.19,False
1004106,2025-01-23,7901,8416,1246,114.53,False
1004107,2025-01-09,2807,383,1734,18.97,False
1004108,2025-01-03,3715,8607,796,64.22,False
1004109,2025-01-09,3298,9656,109,250.59,False
1004110,2025-01-13,8546,2097,1440,370.9,False
1004111,2025-01-17,8656,3651,596,230.3,False
1004112,2025-01-11,3983,12414,664,354.12,False
1004113,2025-01-09,1156,14541,1738,171.5,False
1004114,2025-01-12,7031,14828,1032,73.96,False
1004115,2025-01-09,1517,9152,1230,560.76,False
1004116,2025-01-30,7975,6014,437,288.37,False
1004117,2025-01-25,6762,5843,113,10.59,False
1004118,2025-01-08,2365,14701,1881,516.93,False
1004119,2025-01-15,6233,12636,620,8.07,False
1004120,2025-01-20,3264,9581,828,210.21,False
1004121,2025-01-13,3353,3869,281,65.52,False
1004122,2025-01-23,3748,11395,1111,347.15,False
1004123,2025-01-31,2766,11196,97,231.4,False
1004124,2025-01-22,3348,11518,551,32.2,False
1004125,2025-01-03,710,14972,712,407.36,False
1004126,2025-01-18,4144,3605,1072,26.53,True
1004127,2025-01-07,4240,7773,1434,386.51,False
1004128,2025-01-20,9934,14002,1022,334.43,False
1004129,2025-01-04,6189,11539,738,143.16,False
1004130,2025-01-08,1219,11333,1778,586.13,True
1004131,2025-01-08,9322,13700,1067,217.45,False
1004132,2025-01-25,9415,993,77,12.35,False
1004133,2025-01-26,8744,6150,1522,618.0,False
1004134,2025-01-08,4043,6821,1093,422.18,False
1004135,2025-01-19,399,4450,1523,196.07,False
1004136,2025-01-01,993,1745,1762,179.42,False
1004137,2025-01-13,2692,9549,1685,470.36,False
1004138,2025-01-16,1372,4815,779,602.4,False
1004139,2025-01-01,8124,1738,1939,5.93,False
1004140,2025-01-14,8101,9130,693,554.7,False
1004141,2025-01-17,1009,1503,570,518.3,False
1004142,2025-01-02,2827,5073,1405,209.41,False
1004143,2025-01-22,5846,11529,1765,759.83,False
1004144,2025-01-05,3752,9067,1516,194.5,False
1004145,2025-01-23,5675,2807,1365,66.95,False
1004146,2025-01-17,8265,5683,1061,180.53,False
1004147,2025-01-31,5645,11338,569,197.61,False
1004148,2025-01-25,7050,5816,514,399.65,False
1004149,2025-01-25,1832,6256,902,80.04,False
1004150,2025-01-18,9161,202,428,214.79,False
1004151,2025-01-01,2392,9463,610,13.14,False
1004152,2025-01-19,4592,6215,771,374.16,False
1004153,2025-01-18,7963,1842,687,122.59,False
1004154,2025-01-07,5112,10444,341,168.92,False
1004155,2025-01-12,2023,9838,1074,535.59,False
1004156,2025-01-24,6087,12632,1366,216.47,False
1004157,2025-01-29,1528,13166,72,302.44,False
1004158,2025-01-31,3688,7139,1411,108.73,False
1004159,2025-01-22,4074,12701,554,140.86,False
1004160,2025-01-05,5576,4905,1482,126.33,False
1004161,2025-01-15,9333,12536,44,78.1,False
1004162,2025-01-12,5805,13861,10,148.2,False
1004163,2025-01-06,117,14238,1391,47.12,False
1004164,2025-01-09,6182,4204,1347,15.94,False
1004165,2025-01-11,7517,14693,257,64.68,False
1004166,2025-01-25,9018,9422,1524,68.06,False
1004167,2025-01-21,7304,1836,1777,427.21,False
1004168,2025-01-14,9785,5142,1762,146.6,False
1004169,2025-01-02,3209,12217,1102,3.34,False
1004170,2025-01-15,4795,5591,851,61.75,False
1004171,2025-01-30,3638,3309,1501,21.17,False
1004172,2025-01-01,6483,3287,1444,164.9,False
1004173,2025-01-10,8133,1048,202,559.53,False
1004174,2025-01-14,8663,1473,1580,9.52,False
1004175,2025-01-20,3676,7560,64,38.5,False
1004176,2025-01-14,2440,5886,1357,81.66,False
1004177,2025-01-31,9584,1226,860,138.04,False
1004178,2025-01-15,1913,12953,1815,158.55,False
1004179,2025-01-03,30,14254,145,723.82,True
1004180,2025-01-26,5307,1287,1018,260.05,False
1004181,2025-01-24,4327,4550,222,174.2,False
1004182,2025-01-01,4239,3205,800,53.92,False
1004183,2025-01-06,4927,10438,226,106.04,False
1004184,2025-01-14,7804,5374,326,253.17,False
1004185,2025-01-09,4160,10622,1931,333.55,False
1004186,2025-01-22,1538,4841,1443,46.86,False
1004187,2025-01-18,3506,8907,1443,723.25,False
1004188,2025-01-08,2185,2462,1159,279.09,False
1004189,2025-01-29,3479,7027,369,38.32,False
1004190,2025-01-22,1692,10615,16,113.53,False
1004191,2025-01-28,7803,6471,1393,3.92,False
1004192,2025-01-04,2617,5400,296,120.2,False
1004193,2025-01-19,5361,10966,703,219.35,False
1004194,2025-01-04,2693,3712,1371,885.24,False
1004195,2025-01-02,3672,1428,307,79.32,False
1004196,2025-01-10,3991,14110,1543,100.96,False
1004197,2025-01-30,6831,2485,1023,0.29,False
1004198,2025-01-17,8547,11319,161,22.99,False
1004199,2025-01-12,7788,8228,319,201.88,False
1004200,2025-01-01,710,8378,560,406.25,False
1004201,2025-01-07,5048,4542,708,106.6,False
1004202,2025-01-26,218,8562,270,38.81,False
1004203,2025-01-24,6900,10753,1347,166.86,True
1004204,2025-01-28,3524,5872,1560,91.93,False
1004205,2025-01-31,1831,13909,1467,41.43,False
1004206,2025-01-27,1907,5314,1848,336.45,False
1004207,2025-01-03,1445,3321,438,46.69,False
1004208,2025-01-14,2138,888,128,252.86,False
1004209,2025-01-12,2768,3435,784,21.26,False
1004210,2025-01-28,5731,1470,349,69.5,False
1004211,2025-01-19,3637,5390,18,14.47,False
1004212,2025-01-02,8636,10244,847,223.62,False
1004213,2025-01-05,5905,3567,1752,132.97,False
1004214,2025-01-02,200,8606,1423,65.38,False
1004215,2025-01-04,1968,4595,1844,134.63,False
1004216,2025-01-03,9258,9214,1319,152.29,False
1004217,2025-01-06,5608,10899,1488,165.53,False
1004218,2025-01-28,5194,3002,604,93.54,False
1004219,2025-01-15,7855,1542,1018,68.67,False
1004220,2025-01-24,3577,13213,1343,72.83,False
1004221,2025-01-17,4530,1254,1891,99.27,False
1004222,2025-01-26,5353,7526,414,59.56,False
1004223,2025-01-17,2757,10253,216,445.35,False
1004224,2025-01-09,8529,2654,32,147.0,False
1004225,2025-01-07,5011,14009,666,150.14,False
1004226,2025-01-25,9578,3072,1383,193.88,False
1004227,2025-01-23,4275,9264,1824,20.77,False
1004228,2025-01-14,8858,14240,782,127.19,False
1004229,2025-01-21,6946,2360,277,75.9,False
1004230,2025-01-14,7557,942,1151,506.51,False
1004231,2025-01-06,7045,12215,1647,702.44,False
1004232,2025-01-20,4022,8397,840,270.59,False
1004233,2025-01-24,3308,5856,520,346.76,False
1004234,2025-01-10,301,13266,132,22.35,False
1004235,2025-01-27,7680,6205,294,5.74,False
1004236,2025-01-24,937,3818,275,358.47,False
1004237,2025-01-21,9003,5748,1010,192.38,False
1004238,2025-01-09,5140,8612,803,174.48,False
1004239,2025-01-19,6692,1088,770,141.37,False
1004240,2025-01-29,6726,6059,143,217.59,False
1004241,2025-01-19,8950,9089,1197,413.84,False
1004242,2025-01-23,7354,4143,1332,205.0,False
1004243,2025-01-09,1000,437,1431,684.48,False
1004244,2025-01-10,4656,11442,1165,528.05,False
1004245,2025-01-24,5074,8211,743,35.4,False
1004246,2025-01-19,6734,3376,1074,225.33,False
1004247,2025-01-08,2623,4004,44,199.9,False
1004248,2025-01-31,9201,9187,100,181.17,False
1004249,2025-01-22,9506,8594,515,658.04,False
1004250,2025-01-16,2834,8086,1670,236.54,False
1004251,2025-01-30,210,12100,1829,66.04,False
1004252,2025-01-14,4096,1587,374,33.83,False
1004253,2025-01-03,2678,3354,1224,16.08,False
1004254,2025-01-29,7762,14202,960,55.43,False
1004255,2025-01-30,6001,1604,1414,376.48,False
1004256,2025-01-08,664,13805,1301,484.97,False
1004257,2025-01-07,9879,2401,1560,742.1,False
1004258,2025-01-04,4388,3543,1044,88.8,False
1004259,2025-01-15,3756,2506,694,16.55,False
1004260,2025-01-02,9091,3740,759,485.93,False
1004261,2025-01-09,2607,11110,438,13.18,False
1004262,2025-01-29,6147,12402,1806,136.06,False
1004263,2025-01-17,7639,1842,1611,49.54,False
1004264,2025-01-31,845,6281,1111,89.94,False
1004265,2025-01-12,1676,6935,1385,113.15,False
1004266,2025-01-29,6546,70,1667,246.52,False
1004267,2025-01-20,2349,12425,609,3.5,False
1004268,2025-01-29,1346,13861,894,71.05,False
1004269,2025-01-18,461,5324,1600,81.6,False
1004270,2025-01-09,897,12755,471,218.46,False
1004271,2025-01-19,11,6665,1955,280.78,False
1004272,2025-01-03,3272,1981,1899,436.64,False
1004273,2025-01-13,7960,14247,1921,165.05,False
1004274,2025-01-07,4597,6574,1735,549.84,False
1004275,2025-01-06,5900,14439,259,54.23,False
1004276,2025-01-27,1132,1550,1364,120.68,False
1004277,2025-01-15,1759,3107,1264,192.37,False
1004278,2025-01-10,9145,9285,1512,280.94,False
1004279,2025-01-25,7864,11477,441,26.64,False
1004280,2025-01-17,1434,7509,1563,145.45,False
1004281,2025-01-30,7036,14556,248,243.44,False
1004282,2025-01-26,6236,9263,17,109.95,False
1004283,2025-01-16,303,218,1110,26.53,False
1004284,2025-01-10,1220,5822,1120,33.58,False
1004285,2025-01-08,1896,847,1651,88.83,False
1004286,2025-01-16,6658,13117,1166,408.06,False
1004287,2025-01-15,4673,13364,1910,178.43,False
1004288,2025-01-20,9282,6708,781,135.51,False
1004289,2025-01-24,2173,9185,368,417.3,False
1004290,2025-01-22,4766,6581,779,76.89,False
1004291,2025-01-09,3101,2814,859,55.34,False
1004292,2025-01-28,2634,11861,437,17.04,False
1004293,2025-01-04,6151,876,1911,128.9,False
1004294,2025-01-22,3126,12962,1267,19.33,False
1004295,2025-01-13,2938,13430,248,106.72,False
1004296,2025-01-30,5689,12740,1277,123.13,False
1004297,2025-01-15,8840,10646,673,54.98,False
1004298,2025-01-10,3515,6936,647,371.27,False
1004299,2025-01-05,8466,1776,1541,128.97,False
1004300,2025-01-03,2355,6701,533,416.97,False
1004301,2025-01-17,6053,478,1369,85.54,False
1004302,2025-01-21,5477,11821,1341,567.91,False
1004303,2025-01-27,3712,5183,334,367.34,False
1004304,2025-01-25,9467,8283,1864,433.79,False
1004305,2025-01-24,9305,251,1248,88.75,False
1004306,2025-01-23,3894,714,1333,55.66,False
1004307,2025-01-11,2893,11958,740,129.17,False
1004308,2025-01-03,4618,14152,1163,47.6,False
1004309,2025-01-14,5613,6029,1371,25.95,False
1004310,2025-01-16,8313,7210,1601,471.34,False
1004311,2025-01-07,3285,11528,677,407.01,False
1004312,2025-01-18,7827,10020,1247,102.89,False
1004313,2025-01-12,8877,10117,1915,237.19,False
1004314,2025-01-23,7627,11580,1127,89.99,False
1004315,2025-01-29,3838,10244,977,354.35,False
1004316,2025-01-19,2668,11001,1266,339.53,False
1004317,2025-01-14,8606,3911,955,256.02,False
1004318,2025-01-12,120,6538,1314,489.94,False
1004319,2025-01-22,3907,8078,777,38.48,False
1004320,2025-01-09,8928,13505,457,369.85,False
1004321,2025-01-15,7270,7870,289,22.84,False
1004322,2025-01-17,2675,9616,1417,21.06,False
1004323,2025-01-06,1686,2805,411,177.41,False
1004324,2025-01-18,3984,13448,1163,10.46,False
1004325,2025-01-06,840,5636,952,22.37,False
1004326,2025-01-21,2938,2048,71,262.21,False
1004327,2025-01-09,7094,9986,1168,931.44,False
1004328,2025-01-20,5203,5719,1911,70.03,False
1004329,2025-01-25,9541,14090,1713,208.92,False
1004330,2025-01-17,5770,14585,618,503.08,False
1004331,2025-01-29,9315,3645,1875,413.35,False
1004332,2025-01-10,3870,454,199,569.69,False
1004333,2025-01-09,1280,1613,1161,179.84,False
1004334,2025-01-02,7965,6265,1897,252.66,False
1004335,2025-01-28,6278,792,94,50.78,False
1004336,2025-01-23,4728,482,1419,28.41,False
1004337,2025-01-02,7625,3748,1864,179.38,False
1004338,2025-01-30,6456,14994,1024,47.25,False
1004339,2025-01-03,7135,4126,889,105.02,False
1004340,2025-01-03,9497,7531,928,24.9,False
1004341,2025-01-06,7670,81,1632,310.97,False
1004342,2025-01-23,1544,12753,903,89.99,False
1004343,2025-01-02,5745,14327,308,1079.21,False
1004344,2025-01-08,7539,6867,634,170.98,False
1004345,2025-01-12,3523,528,212,220.75,False
1004346,2025-01-12,9153,4102,1118,42.04,False
1004347,2025-01-21,7928,12453,824,129.62,False
1004348,2025-01-08,5312,8717,132,364.31,False
1004349,2025-01-23,3902,4212,1302,657.45,False
1004350,2025-01-14,6191,12427,1736,23.56,False
1004351,2025-01-23,6072,14127,1078,117.16,False
1004352,2025-01-01,5384,3553,1183,145.06,False
1004353,2025-01-08,7984,8790,263,79.97,False
1004354,2025-01-15,870,4787,377,86.13,False
1004355,2025-01-07,5894,2288,540,98.03,False
1004356,2025-01-16,638,11100,1223,87.06,False
1004357,2025-01-29,8003,14516,1153,69.59,False
1004358,2025-01-22,5248,8945,1974,183.58,False
1004359,2025-01-25,7175,12680,1181,223.34,False
1004360,2025-01-12,1066,6937,918,182.2,False
1004361,2025-01-13,3149,2187,1562,143.75,False
1004362,2025-01-08,5468,5915,424,43.51,False
1004363,2025-01-26,5273,12479,1247,580.41,False
1004364,2025-01-24,9827,5088,1607,332.91,False
1004365,2025-01-28,148,5307,1332,120.9,False
1004366,2025-01-12,872,11208,1446,974.77,False
1004367,2025-01-07,1117,899,843,845.98,False
1004368,2025-01-20,5793,4660,1470,362.79,False
1004369,2025-01-15,9387,4738,1762,401.81,False
1004370,2025-01-12,1523,5789,1858,26.18,False
1004371,2025-01-11,6006,4664,1451,288.18,False
1004372,2025-01-11,6889,6493,1336,405.75,False
1004373,2025-01-12,6797,413,538,86.98,False
1004374,2025-01-06,3227,12036,1460,40.98,False
1004375,2025-01-26,5968,3262,875,184.49,False
1004376,2025-01-02,1090,8541,239,215.94,False
1004377,2025-01-14,5095,2172,854,304.48,False
1004378,2025-01-15,2781,13345,623,190.25,False
1004379,2025-01-03,7737,2424,132,184.62,False
1004380,2025-01-22,5006,806,1217,99.76,True
1004381,2025-01-21,1564,2745,1381,9.86,False
1004382,2025-01-17,4785,4637,362,362.66,False
1004383,2025-01-10,145,2813,96,878.74,False
1004384,2025-01-19,7481,4906,1222,572.13,False
1004385,2025-01-13,3772,5114,1393,38.08,False
1004386,2025-01-01,9720,12704,615,9.17,False
1004387,2025-01-06,2590,7820,710,269.93,False
1004388,2025-01-16,9981,5775,1381,30.33,False
1004389,2025-01-04,9905,12974,1380,474.77,False
1004390,2025-01-03,5779,7113,804,27.33,True
1004391,2025-01-20,536,11734,1034,59.81,False
1004392,2025-01-09,5114,12285,1395,100.21,False
1004393,2025-01-01,9103,11000,1040,518.33,False
1004394,2025-01-15,9173,9833,767,26.77,False
1004395,2025-01-18,8334,14101,1557,117.26,False
1004396,2025-01-03,1741,2173,1025,32.16,False
1004397,2025-01-10,849,7615,1323,211.49,False
1004398,2025-01-16,6293,1007,841,276.89,False
1004399,2025-01-03,3241,11845,901,86.64,False
1004400,2025-01-12,9242,12448,604,48.55,False
1004401,2025-01-23,6092,5606,1567,226.82,False
1004402,2025-01-29,6023,13552,1172,92.54,False
1004403,2025-01-24,1863,11605,308,497.99,False
1004404,2025-01-21,501,9055,1372,308.46,False
1004405,2025-01-18,1983,14994,456,998.85,False
1004406,2025-01-28,6948,10417,1577,66.87,False
1004407,2025-01-03,6422,13553,1230,57.49,False
1004408,2025-01-15,5812,14934,990,51.22,False
1004409,2025-01-30,2540,3865,345,855.36,False
1004410,2025-01-09,3036,26,1409,27.77,False
1004411,2025-01-01,3758,11201,1643,20.99,False
1004412,2025-01-23,5070,9724,517,270.54,False
1004413,2025-01-03,9686,4478,297,137.02,False
1004414,2025-01-09,1585,4190,149,255.35,False
1004415,2025-01-03,9255,6881,1930,18.89,False
1004416,2025-01-22,4710,8056,1388,92.14,False
1004417,2025-01-18,9752,5778,92,231.98,False
1004418,2025-01-14,8048,6997,1397,11.33,False
1004419,2025-01-14,9690,10611,866,164.81,False
1004420,2025-01-21,727,2171,1797,30.19,False
1004421,2025-01-11,3209,13501,1897,410.87,False
1004422,2025-01-01,2442,7328,343,15.45,False
1004423,2025-01-09,5315,11094,469,7.92,False
1004424,2025-01-30,7508,7568,1925,72.21,False
1004425,2025-01-12,2884,13982,567,1071.2,False
1004426,2025-01-22,4254,4273,1684,269.41,False
1004427,2025-01-12,4379,3252,357,300.89,False
1004428,2025-01-18,3111,6923,17,42.79,False
1004429,2025-01-04,988,2009,1723,318.13,False
1004430,2025-01-23,5660,14427,731,26.05,False
1004431,2025-01-14,4700,12097,1288,205.02,False
1004432,2025-01-05,1638,7827,1799,422.33,False
1004433,2025-01-26,5831,7692,1839,231.96,False
1004434,2025-01-30,7101,3602,925,712.41,False
1004435,2025-01-07,2296,9480,481,825.55,False
1004436,2025-01-27,1468,11923,774,1235.59,False
1004437,2025-01-26,2641,12689,253,249.41,False
1004438,2025-01-07,4352,6661,795,72.71,False
1004439,2025-01-19,5670,5590,516,17.38,False
1004440,2025-01-26,9019,10092,391,172.35,False
1004441,2025-01-08,3138,10655,1484,124.87,False
1004442,2025-01-12,8446,9539,1415,475.47,False
1004443,2025-01-31,7343,13368,90,191.45,False
1004444,2025-01-12,4846,5158,1887,283.12,False
1004445,2025-01-14,3909,14968,1343,39.16,False
1004446,2025-01-12,6598,14628,1851,351.5,False
1004447,2025-01-09,2143,253,52,217.99,False
1004448,2025-01-09,4710,9480,234,52.81,False
1004449,2025-01-06,6347,10685,751,168.45,False
1004450,2025-01-12,160,13177,1885,195.61,False
1004451,2025-01-15,2402,662,1984,45.55,False
1004452,2025-01-13,6499,8433,1842,170.87,False
1004453,2025-01-20,5203,12474,1680,266.06,False
1004454,2025-01-05,6440,3877,1695,115.33,False
1004455,2025-01-17,1663,3096,1858,1120.82,False
1004456,2025-01-04,4512,2748,1623,164.35,False
1004457,2025-01-24,5243,1639,174,109.86,False
1004458,2025-01-16,2522,2324,652,13.11,False
1004459,2025-01-14,8628,5785,838,62.61,False
1004460,2025-01-12,6834,6188,1112,87.96,False
1004461,2025-01-07,6088,14768,1009,483.48,False
1004462,2025-01-04,865,1365,1345,184.06,False
1004463,2025-01-06,5434,14082,401,213.16,False
1004464,2025-01-16,333,8518,1818,8.24,False
1004465,2025-01-09,1399,13707,243,43.73,False
1004466,2025-01-10,6757,10420,239,214.8,False
1004467,2025-01-27,3757,2048,1058,448.4,False
1004468,2025-01-23,7266,10583,1981,256.83,False
1004469,2025-01-01,6597,12873,1225,744.88,False
1004470,2025-01-11,6992,4419,510,64.03,False
1004471,2025-01-20,2320,8411,8,346.21,False
1004472,2025-01-05,698,2488,177,15.46,False
1004473,2025-01-30,6519,87,344,205.27,False
1004474,2025-01-31,172,14402,1952,1178.81,False
1004475,2025-01-23,5322,7205,186,1.74,False
1004476,2025-01-14,8398,2970,427,22.0,False
1004477,2025-01-11,5053,799,1394,60.94,False
1004478,2025-01-07,2109,14837,1365,681.46,False
1004479,2025-01-20,4870,1242,882,32.93,False
1004480,2025-01-09,610,9445,275,69.56,False
1004481,2025-01-29,9152,9652,709,100.32,False
1004482,2025-01-14,4892,5487,42,1.57,False
1004483,2025-01-29,8214,5910,1995,48.88,False
1004484,2025-01-07,4631,10535,1208,37.62,False
1004485,2025-01-23,9387,14095,929,178.18,False
1004486,2025-01-16,3734,1591,1919,141.12,False
1004487,2025-01-10,2775,10507,492,338.43,False
1004488,2025-01-07,4710,1608,919,1370.0,True
1004489,2025-01-03,1853,12074,858,311.73,False
1004490,2025-01-07,7852,10374,1902,107.16,False
1004491,2025-01-02,6145,6381,1299,88.92,False
1004492,2025-01-20,3600,13196,1154,350.46,False
1004493,2025-01-04,194,7482,775,52.7,False
1004494,2025-01-31,7430,11886,1142,290.08,False
1004495,2025-01-26,1394,5204,164,229.31,False
1004496,2025-01-29,9109,2011,369,54.32,False
1004497,2025-01-16,6167,8202,1630,118.34,False
1004498,2025-01-06,523,1886,475,415.64,False
1004499,2025-01-16,3270,2907,313,248.25,False
1004500,2025-01-25,9922,10515,96,182.62,False
1004501,2025-01-23,9086,12562,1240,780.23,True
1004502,2025-01-21,9129,2295,1862,113.52,False
1004503,2025-01-23,7745,6249,1176,0.07,False
1004504,2025-01-11,3120,13274,7,2.39,False
1004505,2025-01-28,4929,5244,853,183.67,False
1004506,2025-01-08,1039,7255,751,118.49,False
1004507,2025-01-05,220,1228,1071,335.78,False
1004508,2025-01-06,5230,9368,1626,51.48,False
1004509,2025-01-05,6918,13074,1021,485.4,False
1004510,2025-01-31,5457,2853,1906,79.21,False
1004511,2025-01-15,5052,12075,1367,33.07,True
1004512,2025-01-05,7154,11612,1604,406.6,False
1004513,2025-01-31,6408,8526,19,43.76,False
1004514,2025-01-24,1900,4306,1064,43.95,False
1004515,2025-01-31,5531,939,445,81.31,False
1004516,2025-01-08,1853,12278,805,160.67,False
1004517,2025-01-24,1782,12912,15,103.23,False
1004518,2025-01-06,2117,32,541,20.6,False
1004519,2025-01-18,6365,105,1859,41.37,False
1004520,2025-01-07,9377,10476,319,109.68,False
1004521,2025-01-06,7905,13433,1177,113.71,False
1004522,2025-01-02,6714,10733,165,776.25,False
1004523,2025-01-22,3649,4868,1228,25.64,False
1004524,2025-01-30,9205,6064,1198,146.11,False
1004525,2025-01-20,2644,6134,1739,468.53,False
1004526,2025-01-10,3976,1419,1342,467.38,False
1004527,2025-01-01,2493,13399,1587,356.56,False
1004528,2025-01-02,866,2915,1297,37.18,False
1004529,2025-01-29,2132,6488,1474,2.65,False
1004530,2025-01-11,9385,14607,1904,760.58,False
1004531,2025-01-11,6139,5266,1348,177.01,False
1004532,2025-01-30,2278,9425,893,252.27,False
1004533,2025-01-09,2089,12223,727,170.82,False
1004534,2025-01-15,2082,12155,497,8.29,False
1004535,2025-01-09,5904,4525,898,72.61,False
1004536,2025-01-09,5611,11188,262,49.57,False
1004537,2025-01-26,8297,2350,856,46.45,False
1004538,2025-01-16,615,11587,1044,133.44,False
1004539,2025-01-17,5391,2151,731,82.63,False
1004540,2025-01-07,7309,12916,1921,132.48,False
1004541,2025-01-23,7806,2101,594,24.0,False
1004542,2025-01-24,5812,9070,1028,199.22,False
1004543,2025-01-04,4036,6036,1332,34.4,False
1004544,2025-01-13,5595,1334,513,28.87,False
1004545,2025-01-23,6119,4297,440,234.74,False
1004546,2025-01-30,9891,793,325,239.2,False
1004547,2025-01-03,761,14831,942,10.76,False
1004548,2025-01-10,2562,8886,1525,322.13,False
1004549,2025-01-05,2018,8627,1156,157.18,False
1004550,2025-01-01,5616,6312,1123,137.46,False
1004551,2025-01-19,2330,6442,750,452.84,False
1004552,2025-01-14,451,8775,759,145.1,False
1004553,2025-01-05,3760,11766,1187,481.36,False
1004554,2025-01-20,3009,1722,1504,203.29,False
1004555,2025-01-23,2793,11756,741,28.81,False
1004556,2025-01-12,8794,14518,112,374.8,False
