account_id,customer_id,account_type,account_status
12038,9921,Savings,Active
12039,8520,Credit,Active
12040,1589,Credit,Dormant
12041,3754,Savings,Active
12042,98,Savings,Closed
12043,4755,Current,Closed
12044,6174,Current,Active
12045,9290,Current,Active
12046,8053,Credit,Dormant
12047,5019,Current,Active
12048,5705,Savings,Active
12049,7912,Current,Active
12050,8277,Credit,Active
12051,1278,Credit,Active
12052,519,Current,Dormant
12053,5427,Credit,Active
12054,7816,Credit,Dormant
12055,184,Credit,Active
12056,9165,Current,Active
12057,2389,Credit,Active
12058,4323,Current,Active
12059,4933,Current,Dormant
12060,3828,Credit,Active
12061,2498,Current,Active
12062,3480,Current,Closed
12063,8758,Credit,Active
12064,1936,Credit,Active
12065,6276,Current,Active
12066,9019,Savings,Active
12067,350,Savings,Active
12068,99,Savings,Active
12069,1770,Savings,Active
12070,1805,Current,Active
12071,9253,Credit,Active
12072,8113,Savings,Active
12073,4171,Credit,Active
12074,402,Savings,Active
12075,8380,Savings,Active
12076,8331,Savings,Dormant
12077,143,Credit,Dormant
12078,221,Credit,Active
12079,4241,Savings,Active
12080,7002,Credit,Active
12081,388,Savings,Active
12082,5992,Current,Active
12083,560,Credit,Active
12084,1840,Savings,Active
12085,1772,Current,Active
12086,8557,Current,Active
12087,8609,Savings,Active
12088,7677,Current,Active
12089,9828,Current,Active
12090,2069,Savings,Active
12091,6758,Current,Active
12092,517,Current,Active
12093,9413,Savings,Active
12094,661,Savings,Active
12095,3417,Current,Active
12096,8522,Credit,Active
12097,378,Savings,Active
12098,160,Credit,Active
12099,9456,Savings,Closed
12100,4175,Credit,Active
12101,2200,Savings,Active
12102,9417,Current,Dormant
12103,6277,Current,Active
12104,1989,Credit,Active
12105,6778,Credit,Active
12106,6313,Savings,Closed
12107,8169,Savings,Active
12108,866,Credit,Active
12109,8583,Credit,Active
12110,9601,Current,Active
12111,4916,Credit,Active
12112,6242,Current,Active
12113,7136,Credit,Closed
12114,1555,Current,Active
12115,4048,Current,Dormant
12116,132,Current,Active
12117,3680,Savings,Active
12118,6354,Current,Active
12119,3077,Credit,Active
12120,1522,Credit,Active
12121,3270,Credit,Active
12122,441,Savings,Dormant
12123,9934,Current,Active
12124,1204,Savings,Active
12125,8433,Current,Active
12126,3392,Credit,Active
12127,3722,Current,Active
12128,6776,Savings,Dormant
12129,7161,Savings,Active
12130,7876,Savings,Active
12131,9396,Savings,Active
12132,1888,Credit,Dormant
12133,4271,Savings,Active
12134,8390,Savings,Active
12135,7706,Savings,Active
12136,4195,Credit,Active
12137,745,Current,Active
12138,5547,Credit,Active
12139,453,Credit,Active
12140,3263,Credit,Active
12141,7746,Current,Active
12142,499,Savings,Active
12143,141,Credit,Active
12144,1715,Savings,Active
12145,676,Savings,Active
12146,3506,Current,Active
12147,3603,Current,Active
12148,6676,Credit,Dormant
12149,9110,Current,Active
12150,6505,Current,Active
12151,4804,Current,Active
12152,1731,Savings,Dormant
12153,5977,Current,Active
12154,7812,Credit,Active
12155,7029,Current,Active
12156,3719,Credit,Active
12157,7089,Credit,Closed
12158,1625,Current,Active
12159,1807,Savings,Active
12160,9647,Credit,Active
12161,8546,Credit,Active
12162,2934,Credit,Dormant
12163,941,Current,Active
12164,7788,Credit,Active
12165,3946,Current,Active
12166,7059,Credit,Active
12167,4849,Savings,Closed
12168,8422,Credit,Active
12169,4853,Current,Active
12170,6460,Current,Active
12171,4858,Credit,Active
12172,7739,Current,Active
12173,238,Savings,Active
12174,3773,Current,Active
12175,7736,Credit,Dormant
12176,2782,Savings,Active
12177,7088,Current,Active
12178,1985,Credit,Active
12179,1053,Current,Active
12180,7659,Credit,Active
12181,5255,Current,Active
12182,351,Current,Active
12183,913,Savings,Active
12184,4446,Savings,Active
12185,9497,Current,Active
12186,292,Credit,Active
12187,9405,Credit,Active
12188,7751,Current,Active
12189,468,Current,Active
12190,3278,Savings,Active
12191,5362,Current,Active
12192,5304,Current,Active
12193,3576,Credit,Active
12194,6593,Savings,Active
12195,4326,Savings,Active
12196,1065,Current,Active
12197,4889,Savings,Active
12198,9886,Credit,Active
12199,2395,Current,Active
12200,8279,Current,Active
12201,2921,Credit,Dormant
12202,6859,Savings,Active
12203,4,Savings,Active
12204,5941,Credit,Active
12205,8049,Credit,Active
12206,9714,Credit,Active
12207,1978,Credit,Active
12208,9667,Savings,Active
12209,9323,Savings,Active
12210,9073,Credit,Active
12211,9594,Credit,Active
12212,1751,Current,Active
12213,2,Current,Active
12214,9337,Savings,Active
12215,9831,Current,Active
12216,8341,Current,Active
12217,4248,Current,Active
12218,7733,Savings,Active
12219,6036,Current,Active
12220,2044,Credit,Active
12221,1703,Savings,Dormant
12222,5948,Current,Active
12223,1388,Savings,Active
12224,9856,Current,Active
12225,5827,Savings,Closed
12226,9443,Credit,Active
12227,4463,Current,Active
12228,2037,Current,Active
12229,6406,Savings,Active
12230,6790,Credit,Active
12231,6120,Current,Active
12232,538,Credit,Active
12233,9747,Current,Active
12234,8983,Credit,Active
12235,6864,Current,Active
12236,1949,Savings,Active
12237,5179,Savings,Dormant
12238,5105,Credit,Active
12239,4144,Current,Active
12240,9628,Current,Active
12241,2849,Credit,Active
12242,8306,Current,Dormant
12243,2344,Savings,Active
12244,4534,Current,Dormant
12245,162,Savings,Active
12246,8696,Credit,Active
12247,2635,Current,Closed
12248,5102,Credit,Active
12249,5767,Savings,Active
12250,9587,Credit,Active
12251,1510,Credit,Dormant
12252,2320,Current,Active
12253,6106,Credit,Active
12254,8672,Credit,Active
12255,8947,Current,Active
12256,4000,Credit,Active
12257,8396,Savings,Dormant
12258,3350,Current,Active
12259,4212,Savings,Active
12260,392,Current,Active
12261,7952,Credit,Active
12262,6832,Savings,Dormant
12263,2774,Savings,Active
12264,2417,Savings,Active
12265,1239,Credit,Active
12266,6713,Savings,Active
12267,741,Savings,Active
12268,6471,Credit,Active
12269,9728,Credit,Active
12270,7492,Credit,Dormant
12271,369,Savings,Active
12272,4910,Savings,Active
12273,5220,Savings,Active
12274,9291,Current,Active
12275,7605,Savings,Active
12276,9584,Savings,Active
12277,6207,Current,Dormant
12278,1648,Current,Dormant
12279,9871,Savings,Active
12280,2825,Current,Active
12281,4171,Savings,Active
12282,5910,Credit,Active
12283,3782,Credit,Dormant
12284,3129,Credit,Active
12285,9465,Credit,Active
12286,1980,Current,Active
12287,6613,Savings,Active
12288,6023,Current,Active
12289,6082,Credit,Active
12290,9769,Credit,Active
12291,7833,Savings,Dormant
12292,9662,Current,Active
12293,9172,Credit,Active
12294,1256,Current,Active
12295,9834,Savings,Active
12296,300,Savings,Active
12297,7810,Current,Active
12298,4522,Savings,Closed
12299,3043,Current,Active
12300,8593,Current,Active
12301,1281,Current,Active
12302,9054,Credit,Active
12303,4590,Credit,Active
12304,8134,Current,Closed
12305,6633,Savings,Active
12306,2785,Savings,Active
12307,7399,Credit,Active
12308,6709,Current,Active
12309,7174,Credit,Active
12310,4160,Current,Active
12311,9304,Savings,Active
12312,9249,Savings,Active
12313,9288,Credit,Active
12314,2301,Savings,Dormant
12315,6251,Current,Dormant
12316,7970,Savings,Active
12317,3992,Savings,Active
12318,514,Credit,Active
12319,4232,Current,Active
12320,6553,Credit,Dormant
12321,8313,Credit,Active
12322,9694,Savings,Active
12323,2848,Current,Active
12324,1118,Current,Active
12325,8697,Credit,Active
12326,9816,Credit,Active
12327,7862,Savings,Dormant
12328,2239,Current,Active
12329,6601,Current,Active
12330,2434,Savings,Active
12331,8995,Credit,Active
12332,7010,Current,Active
12333,7167,Savings,Active
12334,4374,Credit,Active
12335,8147,Savings,Active
12336,1472,Current,Active
12337,9019,Credit,Active
12338,1429,Savings,Active
12339,4875,Savings,Active
12340,7924,Savings,Active
12341,4307,Current,Active
12342,3782,Current,Active
12343,2318,Current,Active
12344,6689,Savings,Active
12345,1007,Current,Active
12346,1638,Savings,Active
12347,9037,Savings,Active
12348,5112,Savings,Active
12349,7450,Credit,Active
12350,3288,Savings,Active
12351,5441,Current,Closed
12352,2862,Savings,Active
12353,639,Current,Dormant
12354,8685,Credit,Active
12355,5726,Credit,Active
12356,2176,Savings,Active
12357,5596,Current,Active
12358,1486,Credit,Active
12359,6582,Credit,Active
12360,4544,Credit,Active
12361,5222,Current,Dormant
12362,8751,Savings,Active
12363,3749,Savings,Active
12364,9162,Credit,Active
12365,5033,Savings,Active
12366,6427,Credit,Active
12367,4010,Current,Active
12368,5324,Savings,Active
12369,8278,Current,Active
12370,5444,Savings,Active
12371,6308,Current,Active
12372,3129,Current,Active
12373,4302,Savings,Active
12374,6028,Credit,Active
12375,5410,Credit,Active
12376,947,Current,Active
12377,3209,Current,Active
12378,3441,Credit,Active
12379,1546,Savings,Active
12380,3508,Savings,Active
12381,30,Current,Active
12382,9664,Savings,Active
12383,1410,Current,Dormant
12384,3680,Savings,Active
12385,8721,Current,Active
12386,5148,Savings,Closed
12387,126,Current,Active
12388,4909,Credit,Active
12389,6643,Credit,Dormant
12390,3259,Credit,Active
12391,8846,Credit,Active
12392,8142,Current,Active
12393,8933,Savings,Dormant
12394,2262,Current,Active
12395,7954,Current,Active
12396,8483,Current,Active
12397,1694,Savings,Active
12398,5888,Current,Active
12399,4645,Credit,Closed
12400,9512,Credit,Dormant
12401,2822,Current,Active
12402,3663,Credit,Dormant
12403,5195,Credit,Dormant
12404,1396,Savings,Active
12405,2968,Current,Dormant
12406,3962,Current,Closed
12407,2615,Credit,Active
12408,6871,Current,Active
12409,1545,Current,Active
12410,5226,Credit,Active
12411,9973,Credit,Active
12412,7987,Current,Active
12413,4883,Savings,Closed
12414,4434,Credit,Active
12415,7035,Current,Dormant
12416,9249,Credit,Closed
12417,9638,Current,Active
12418,1097,Current,Active
12419,1205,Savings,Active
12420,7948,Credit,Active
12421,7320,Savings,Active
12422,3584,Credit,Active
12423,7540,Savings,Active
12424,7141,Credit,Active
12425,2039,Savings,Dormant
12426,8180,Savings,Active
12427,9925,Credit,Active
12428,5927,Savings,Active
12429,8224,Savings,Active
12430,2975,Credit,Dormant
12431,3569,Credit,Active
12432,8207,Current,Active
12433,8299,Credit,Active
12434,3794,Current,Active
12435,202,Savings,Active
12436,7957,Credit,Active
12437,7386,Current,Active
12438,6008,Credit,Active
12439,1795,Current,Active
12440,1409,Current,Closed
12441,917,Credit,Active
12442,4432,Savings,Active
12443,7779,Savings,Active
12444,9877,Current,Active
12445,6347,Current,Active
12446,3167,Savings,Active
12447,7345,Credit,Active
12448,65,Credit,Active
12449,4649,Savings,Active
12450,4320,Savings,Active
12451,3651,Savings,Active
12452,6399,Current,Active
12453,2016,Savings,Dormant
12454,9514,Savings,Active
12455,4025,Savings,Active
12456,6315,Savings,Active
12457,8805,Credit,Active
12458,8844,Credit,Active
12459,1388,Savings,Active
12460,5180,Current,Active
12461,6599,Current,Dormant
12462,6480,Credit,Dormant
12463,4764,Current,Active
12464,4110,Current,Active
12465,5536,Credit,Dormant
12466,3129,Savings,Active
12467,4867,Savings,Active
12468,5086,Credit,Active
12469,538,Savings,Active
12470,7930,Savings,Active
12471,5032,Credit,Active
12472,5999,Credit,Active
12473,7680,Credit,Active
12474,2038,Current,Active
12475,9155,Credit,Active
12476,1244,Credit,Dormant
12477,7118,Credit,Active
12478,8725,Credit,Active
12479,3131,Savings,Active
12480,5480,Credit,Active
12481,1654,Credit,Dormant
12482,8305,Current,Active
12483,7975,Current,Active
12484,9492,Savings,Active
12485,2305,Credit,Active
12486,6921,Credit,Active
12487,9894,Credit,Active
12488,3815,Current,Active
12489,8413,Savings,Active
12490,5039,Current,Active
12491,3782,Credit,Active
12492,1959,Current,Dormant
12493,1297,Credit,Active
12494,6342,Credit,Closed
12495,5724,Credit,Active
12496,9225,Savings,Active
12497,5083,Current,Active
12498,4323,Credit,Active
12499,7302,Credit,Closed
12500,3229,Savings,Active
12501,6569,Savings,Active
12502,1476,Credit,Active
12503,2408,Credit,Active
12504,7544,Credit,Active
12505,936,Credit,Dormant
12506,5416,Savings,Active
12507,2246,Current,Active
12508,5690,Savings,Active
12509,4338,Savings,Active
12510,6573,Current,Dormant
12511,3951,Credit,Active
12512,2659,Credit,Active
12513,6150,Current,Active
12514,7486,Savings,Active
12515,3284,Credit,Active
12516,1297,Current,Active
12517,1648,Current,Closed
12518,8552,Current,Active
12519,3453,Credit,Closed
12520,9357,Current,Active
12521,8093,Savings,Active
12522,5630,Savings,Active
12523,3245,Current,Active
12524,7188,Current,Active
12525,4026,Current,Active
12526,8695,Savings,Dormant
12527,6371,Credit,Active
12528,4205,Savings,Active
12529,9536,Current,Active
12530,3813,Credit,Active
12531,9003,Credit,Active
12532,7255,Current,Active
12533,786,Current,Active
12534,228,Savings,Active
12535,4948,Savings,Active
12536,7478,Savings,Dormant
12537,828,Current,Active
12538,379,Credit,Active
12539,6257,Savings,Active
12540,9321,Current,Active
12541,6083,Credit,Active
12542,8483,Current,Active
12543,3549,Current,Active
12544,7689,Current,Closed
12545,60,Savings,Active
12546,5432,Current,Dormant
12547,2671,Current,Active
12548,3340,Current,Dormant
12549,2790,Savings,Active
12550,3655,Current,Active
12551,5549,Current,Active
12552,5103,Savings,Active
12553,7519,Current,Active
12554,2663,Credit,Active
12555,202,Current,Active
12556,7088,Current,Active
12557,8663,Savings,Active
12558,7944,Savings,Active
12559,3027,Savings,Active
12560,3357,Savings,Active
12561,3974,Credit,Active
12562,4472,Current,Active
12563,4238,Current,Active
12564,3124,Credit,Active
12565,2308,Savings,Active
12566,6004,Current,Active
12567,3791,Credit,Active
12568,5936,Current,Active
12569,6522,Credit,Active
12570,3111,Credit,Active
12571,8540,Current,Active
12572,1602,Savings,Active
12573,3778,Savings,Active
12574,4924,Credit,Active
12575,5920,Savings,Active
12576,3779,Current,Active
12577,8514,Credit,Active
12578,5864,Current,Active
12579,180,Current,Active
12580,3966,Savings,Active
12581,9905,Current,Closed
12582,8221,Credit,Active
12583,8930,Credit,Active
12584,3720,Current,Closed
12585,6331,Current,Active
12586,55,Credit,Active
12587,6658,Savings,Active
12588,9626,Savings,Dormant
12589,7999,Savings,Dormant
12590,2065,Current,Active
12591,4184,Current,Active
12592,3295,Credit,Active
12593,3856,Credit,Closed
12594,2752,Credit,Active
12595,725,Credit,Closed
12596,9446,Savings,Active
12597,9370,Current,Active
12598,9489,Current,Active
12599,8050,Savings,Active
12600,9087,Credit,Active
12601,2500,Credit,Active
12602,1330,Current,Active
12603,5118,Credit,Active
12604,2628,Current,Active
12605,2451,Savings,Active
12606,9362,Current,Active
12607,7058,Savings,Closed
12608,7866,Credit,Active
12609,4295,Current,Active
12610,9657,Credit,Active
12611,1731,Credit,Active
12612,8150,Credit,Active
12613,1124,Current,Active
12614,7194,Credit,Active
12615,4622,Current,Active
12616,1489,Credit,Closed
12617,265,Savings,Active
12618,2030,Current,Active
12619,6875,Savings,Dormant
12620,9436,Savings,Active
12621,3767,Current,Active
12622,8588,Current,Dormant
12623,7057,Current,Active
12624,9673,Credit,Active
12625,8300,Credit,Dormant
12626,3564,Savings,Active
12627,8072,Current,Active
12628,7850,Savings,Active
12629,6036,Credit,Active
12630,7960,Savings,Active
12631,3197,Savings,Active
12632,1186,Current,Active
12633,4132,Current,Active
12634,3076,Savings,Active
12635,413,Credit,Active
12636,8675,Savings,Active
12637,3848,Credit,Active
12638,8795,Savings,Closed
12639,7975,Savings,Closed
12640,1082,Current,Active
12641,4356,Savings,Active
12642,7663,Credit,Active
12643,8217,Savings,Active
12644,8390,Savings,Active
12645,2627,Credit,Active
12646,8615,Savings,Active
12647,1142,Savings,Active
12648,6936,Savings,Active
12649,1121,Savings,Active
12650,4528,Credit,Active
12651,7107,Credit,Active
12652,9986,Credit,Active
12653,6694,Credit,Active
12654,4904,Savings,Dormant
12655,56,Credit,Active
12656,6759,Savings,Active
12657,2264,Current,Active
12658,8213,Savings,Active
12659,6354,Savings,Active
12660,8483,Credit,Active
12661,1995,Credit,Active
12662,835,Credit,Dormant
12663,4284,Current,Active
12664,5271,Savings,Active
12665,4310,Current,Active
12666,1502,Savings,Active
12667,4689,Savings,Active
12668,4137,Current,Active
12669,20,Current,Active
12670,1033,Savings,Active
12671,9017,Current,Active
12672,3275,Credit,Active
12673,748,Savings,Dormant
12674,7005,Credit,Closed
12675,968,Current,Active
12676,3548,Credit,Active
12677,2799,Current,Active
12678,3016,Credit,Active
12679,6606,Current,Active
12680,1805,Savings,Active
12681,2024,Savings,Dormant
12682,8593,Savings,Active
12683,4433,Savings,Active
12684,9561,Current,Active
12685,3325,Credit,Active
12686,7164,Savings,Dormant
12687,1878,Current,Active
12688,9590,Current,Active
12689,3676,Savings,Active
12690,6962,Savings,Active
12691,6,Current,Active
12692,5534,Credit,Active
12693,8778,Current,Active
12694,9714,Savings,Active
12695,5176,Savings,Active
12696,3879,Savings,Active
12697,3470,Credit,Active
12698,9014,Credit,Active
12699,4334,Credit,Active
12700,6634,Current,Active
12701,3094,Current,Closed
12702,858,Credit,Active
12703,7619,Credit,Active
12704,7978,Savings,Active
12705,2551,Savings,Active
12706,1226,Current,Closed
12707,8846,Credit,Closed
12708,7454,Credit,Active
12709,7401,Current,Active
12710,9532,Credit,Active
12711,4557,Savings,Active
12712,2718,Credit,Active
12713,3393,Current,Active
12714,8155,Current,Active
12715,9255,Credit,Active
12716,6123,Current,Active
12717,4529,Savings,Active
12718,9801,Savings,Active
12719,1082,Savings,Active
12720,6640,Credit,Active
12721,7019,Current,Active
12722,6106,Savings,Active
12723,4751,Current,Active
12724,2655,Current,Active
12725,156,Current,Active
12726,4297,Savings,Active
12727,3070,Current,Active
12728,1964,Savings,Active
12729,4595,Savings,Active
12730,7664,Savings,Active
12731,6304,Credit,Active
12732,9427,Current,Active
12733,6143,Credit,Active
12734,9669,Credit,Active
12735,3756,Credit,Active
12736,831,Credit,Active
12737,6575,Savings,Active
12738,6122,Savings,Active
12739,6075,Current,Active
12740,1343,Current,Closed
12741,7680,Savings,Active
12742,7330,Current,Dormant
12743,1845,Current,Active
12744,462,Credit,Dormant
12745,2992,Credit,Active
12746,6844,Credit,Dormant
12747,9771,Credit,Closed
12748,201,Credit,Dormant
12749,516,Savings,Active
12750,5872,Credit,Active
12751,5451,Credit,Active
12752,4840,Savings,Dormant
12753,6491,Credit,Active
12754,3232,Current,Active
12755,3697,Savings,Active
12756,9468,Current,Active
12757,3294,Current,Active
12758,7002,Savings,Closed
12759,1630,Savings,Dormant
12760,4019,Credit,Active
12761,4490,Savings,Active
12762,7564,Savings,Active
12763,2017,Credit,Active
12764,8359,Credit,Dormant
12765,976,Savings,Active
12766,4548,Credit,Active
12767,7306,Credit,Active
12768,860,Credit,Active
12769,3945,Current,Active
12770,210,Credit,Active
12771,9801,Current,Dormant
12772,214,Savings,Active
12773,5898,Current,Active
12774,5783,Current,Active
12775,7403,Current,Active
12776,9165,Current,Active
12777,304,Current,Dormant
12778,7277,Current,Active
12779,7001,Savings,Dormant
12780,8175,Savings,Active
12781,861,Savings,Active
12782,4048,Current,Active
12783,1856,Credit,Dormant
12784,6952,Current,Active
12785,2168,Savings,Active
12786,5960,Current,Active
12787,1634,Savings,Active
12788,2475,Credit,Active
12789,5041,Credit,Active
12790,2378,Savings,Active
12791,9943,Savings,Active
12792,3412,Current,Active
12793,4660,Current,Active
12794,4276,Current,Active
12795,4386,Credit,Active
12796,8678,Credit,Active
12797,9553,Credit,Active
12798,7276,Current,Active
12799,773,Savings,Active
12800,1833,Savings,Active
12801,7606,Current,Active
12802,1300,Current,Active
12803,8374,Savings,Active
12804,9455,Savings,Active
12805,8338,Credit,Active
12806,5164,Current,Active
12807,1840,Credit,Dormant
12808,4595,Credit,Active
12809,803,Savings,Active
12810,3951,Current,Closed
12811,1319,Savings,Active
12812,6119,Credit,Active
12813,4627,Current,Active
12814,2941,Credit,Active
12815,7570,Credit,Active
12816,7399,Savings,Active
12817,5459,Current,Active
12818,2053,Current,Dormant
12819,6455,Current,Active
12820,6306,Current,Active
12821,8408,Credit,Active
12822,786,Savings,Active
12823,6980,Current,Active
12824,1636,Credit,Dormant
12825,7339,Savings,Closed
12826,3110,Savings,Active
12827,6054,Savings,Closed
12828,5005,Current,Active
12829,5757,Credit,Active
12830,7446,Savings,Active
12831,285,Savings,Active
12832,2414,Savings,Active
12833,1644,Credit,Active
12834,7236,Credit,Active
12835,9320,Current,Dormant
12836,9462,Current,Active
12837,6336,Credit,Active
12838,644,Current,Active
12839,7312,Credit,Active
12840,8218,Current,Active
12841,3938,Current,Active
12842,4808,Credit,Closed
12843,6337,Savings,Active
12844,6525,Savings,Active
12845,1026,Current,Active
12846,5723,Savings,Dormant
12847,1069,Savings,Active
12848,9131,Current,Active
12849,4099,Savings,Active
12850,8016,Credit,Active
12851,9665,Credit,Active
12852,176,Savings,Active
12853,8096,Credit,Active
12854,1144,Credit,Active
12855,5894,Savings,Active
12856,7342,Credit,Dormant
12857,3511,Current,Active
12858,4063,Current,Active
12859,7798,Current,Active
12860,951,Savings,Active
12861,4437,Credit,Active
12862,2745,Savings,Active
12863,8313,Savings,Active
12864,4671,Credit,Active
12865,1921,Credit,Active
12866,9877,Credit,Active
12867,5613,Savings,Active
12868,6420,Savings,Dormant
12869,9161,Current,Closed
12870,6173,Savings,Active
12871,5931,Credit,Active
12872,3809,Savings,Active
12873,4739,Current,Active
12874,6496,Credit,Active
12875,1105,Current,Active
12876,4390,Savings,Active
12877,3885,Savings,Closed
12878,733,Current,Active
12879,1582,Current,Active
12880,3680,Credit,Active
12881,3853,Credit,Active
12882,2428,Current,Active
12883,324,Credit,Active
12884,3700,Current,Active
12885,5182,Current,Active
12886,7314,Savings,Active
12887,8554,Current,Active
12888,2101,Credit,Active
12889,2755,Current,Active
12890,1473,Savings,Dormant
12891,1107,Credit,Active
12892,1804,Current,Active
12893,8273,Savings,Active
12894,6658,Credit,Active
12895,6907,Savings,Active
12896,5356,Savings,Active
12897,2989,Credit,Dormant
12898,7205,Savings,Active
12899,5777,Savings,Active
12900,8517,Savings,Active
12901,2362,Credit,Dormant
12902,1235,Savings,Active
12903,103,Current,Active
12904,4913,Savings,Active
12905,747,Current,Active
12906,4909,Savings,Dormant
12907,3692,Current,Active
12908,9440,Credit,Active
12909,3065,Savings,Active
12910,5413,Current,Dormant
12911,1720,Credit,Active
12912,2203,Savings,Active
12913,5152,Savings,Active
12914,6027,Savings,Active
12915,7738,Credit,Active
12916,5453,Credit,Active
12917,7185,Current,Active
12918,1790,Savings,Active
12919,9957,Current,Active
12920,260,Current,Active
12921,1919,Current,Active
12922,6505,Current,Active
12923,5519,Current,Closed
12924,6604,Savings,Active
12925,8176,Credit,Active
12926,9979,Current,Closed
12927,7253,Credit,Dormant
12928,7231,Current,Active
12929,100,Savings,Active
12930,3906,Current,Active
12931,2343,Current,Active
12932,8092,Current,Active
12933,3234,Savings,Active
12934,5025,Current,Active
12935,328,Savings,Active
12936,9544,Credit,Dormant
12937,2290,Credit,Active
12938,1366,Credit,Active
12939,1409,Savings,Active
12940,9703,Current,Dormant
12941,220,Credit,Active
12942,6408,Credit,Active
12943,3240,Current,Dormant
12944,1270,Credit,Active
12945,7543,Credit,Active
12946,3818,Current,Active
12947,7190,Savings,Active
12948,6858,Savings,Active
12949,68,Credit,Closed
12950,9864,Credit,Active
12951,8935,Savings,Active
12952,7226,Credit,Active
12953,5384,Savings,Active
12954,2013,Credit,Active
12955,9898,Credit,Active
12956,9639,Savings,Active
12957,3070,Current,Dormant
12958,7667,Credit,Active
12959,291,Credit,Active
12960,6313,Current,Active
12961,7728,Credit,Active
12962,3680,Current,Active
12963,3911,Current,Active
12964,4652,Savings,Active
12965,353,Current,Dormant
12966,1264,Savings,Active
12967,1827,Savings,Dormant
12968,4379,Savings,Active
12969,1606,Credit,Active
12970,3399,Credit,Active
12971,4552,Current,Active
12972,3007,Savings,Active
12973,1005,Credit,Active
12974,5968,Credit,Active
12975,6429,Current,Active
12976,2079,Credit,Active
12977,2496,Credit,Active
12978,2262,Credit,Active
12979,1738,Credit,Active
12980,3097,Credit,Dormant
12981,7928,Credit,Active
12982,2445,Current,Active
12983,337,Savings,Active
12984,2984,Credit,Active
12985,9160,Savings,Active
12986,6999,Current,Active
12987,4999,Current,Active
12988,8864,Savings,Active
12989,9496,Savings,Active
12990,8188,Current,Active
12991,9907,Credit,Active
12992,2596,Savings,Active
12993,2971,Savings,Active
12994,3270,Credit,Active
12995,479,Savings,Active
12996,844,Credit,Active
12997,1626,Current,Active
12998,1881,Savings,Active
12999,8697,Credit,Active
13000,8302,Credit,Closed
13001,9598,Current,Active
13002,4493,Savings,Active
13003,3481,Credit,Active
13004,8543,Savings,Active
13005,9750,Credit,Active
13006,3043,Savings,Dormant
13007,2837,Savings,Active
13008,8079,Credit,Active
13009,7875,Credit,Active
13010,6565,Savings,Active
13011,3629,Savings,Active
13012,5018,Current,Active
13013,8303,Credit,Closed
13014,9958,Savings,Active
13015,7607,Savings,Active
13016,1202,Credit,Closed
13017,6004,Savings,Dormant
13018,11,Savings,Active
13019,9782,Current,Active
13020,1502,Current,Active
13021,8321,Credit,Active
13022,7906,Credit,Active
13023,3604,Credit,Closed
13024,4196,Current,Active
13025,290,Current,Active
13026,5689,Current,Active
13027,7394,Savings,Active
13028,9869,Current,Dormant
13029,7606,Current,Active
13030,2694,Credit,Active
13031,9563,Current,Active
13032,8375,Current,Dormant
13033,351,Savings,Active
13034,3587,Current,Dormant
13035,5916,Credit,Active
13036,9594,Savings,Active
13037,5585,Current,Active
13038,2850,Current,Active
13039,4436,Current,Active
13040,6405,Savings,Active
13041,3928,Savings,Closed
13042,6515,Current,Active
13043,7441,Credit,Active
13044,5817,Current,Active
13045,6593,Savings,Active
13046,5826,Savings,Active
13047,3489,Savings,Active
13048,1896,Credit,Active
13049,2909,Current,Closed
13050,1412,Current,Dormant
13051,5458,Savings,Dormant
13052,4000,Current,Dormant
13053,5449,Credit,Active
13054,8848,Credit,Active
13055,6293,Current,Active
13056,8542,Current,Dormant
13057,7009,Current,Active
13058,1144,Current,Active
13059,398,Current,Active
13060,646,Current,Active
13061,7607,Savings,Active
13062,4133,Savings,Active
13063,2235,Savings,Active
13064,9676,Credit,Active
13065,1963,Credit,Active
13066,810,Credit,Active
13067,6474,Credit,Closed
13068,7484,Savings,Active
13069,4416,Current,Active
13070,6619,Current,Dormant
13071,8706,Current,Active
13072,8526,Credit,Active
13073,4820,Savings,Active
13074,8,Current,Active
13075,5816,Credit,Active
13076,8133,Credit,Active
13077,5415,Credit,Active
13078,9491,Current,Active
13079,2947,Savings,Active
13080,5737,Current,Closed
13081,1845,Savings,Active
13082,3612,Savings,Active
13083,7560,Current,Active
13084,8185,Current,Dormant
13085,5687,Credit,Active
13086,3066,Credit,Active
13087,9295,Current,Active
13088,680,Current,Active
13089,7191,Savings,Active
13090,5348,Savings,Active
13091,4048,Credit,Active
13092,10,Savings,Active
13093,6464,Current,Active
13094,5322,Savings,Dormant
13095,4217,Savings,Active
13096,8866,Savings,Active
13097,7735,Current,Active
13098,7507,Credit,Active
13099,1457,Savings,Active
13100,44,Current,Active
13101,7327,Savings,Active
13102,7777,Savings,Active
13103,4571,Current,Active
13104,2572,Savings,Active
13105,9608,Current,Active
13106,8201,Credit,Active
13107,5633,Savings,Closed
13108,1863,Current,Active
13109,1234,Savings,Active
13110,3126,Savings,Active
13111,4712,Savings,Active
13112,2458,Current,Active
13113,8202,Current,Active
13114,6700,Current,Active
13115,8460,Credit,Active
13116,7158,Savings,Dormant
13117,2715,Current,Active
13118,4547,Savings,Active
13119,7365,Savings,Dormant
13120,7220,Savings,Active
13121,7637,Current,Closed
13122,9584,Credit,Active
13123,7542,Credit,Active
13124,9275,Credit,Active
13125,8486,Credit,Active
13126,2836,Current,Active
13127,8014,Credit,Active
